SUBSTATION,PXF,DATE,HYDROGEN,METHANE,ETHANE,ETHYLENE,ACETYLENE,LAT,LNG
BACOOR,BK 1 SN C-13893,11/27/2016 0:00,23,236,690,37,1,14.4436369,120.9531374
BACOOR,BK 1 SN C-13893,1/16/2017 0:00,21,166,629,32,0,14.4436369,120.9531374
BACOOR,BK 1 SN C-13893,4/22/2017 0:00,24,2,666,33,1,14.4436369,120.9531374
BACOOR,BK 1 SN C-13893,07/04/2017 0:00,11,0,773,36,0,14.4436369,120.9531374
BACOOR,BK 1 SN C-13893,01/09/2018 0:00,138,238,666,32,0,14.4436369,120.9531374
BACOOR,BK 1 SN C-13893,6/16/2018 0:00,23,253,699,28,0,14.4436369,120.9531374
BACOOR,BK 1 SN C-13893,8/13/2018 0:00,119,250,722,28,0,14.4436369,120.9531374
BACOOR,BK 1 SN C-13893,11/03/2018 0:00,57,271,757,22,0,14.4436369,120.9531374
BACOOR,BK 1 SN C-13893,1/14/2019 0:00,49,265,750,33,0,14.4436369,120.9531374
BACOOR,BK 1 SN C-13893,05/10/2019 0:00,48,281,887,39,0,14.4436369,120.9531374
BACOOR,BK 1 SN C-13893,7/22/2019 0:00,32,278,688,34,0,14.4436369,120.9531374
BACOOR,BK 1 SN C-13893,10/02/2019 0:00,21,268,762,34,0,14.4436369,120.9531374
BACOOR,BK 1 SN C-13893,01/06/2020 0:00,20,332,995,45,0,14.4436369,120.9531374
BACOOR,BK 1 SN C-13893,05/04/2020 0:00,33,288,868,35,0,14.4436369,120.9531374
BACOOR,BK 1 SN C-13893,07/07/2020 0:00,11,250,775,28,0,14.4436369,120.9531374
BACOOR,BK 1 SN C-13893,10/12/2020 0:00,12,306,931,33,0,14.4436369,120.9531374
BACOOR,BK 1 SN C-13893,1/18/2021 0:00,8,274,872,31,0,14.4436369,120.9531374
BACOOR,BK 1 SN C-13893,4/14/2021 0:00,20,313,1277,31,0,14.4436369,120.9531374
BACOOR,BK 1 SN C-13893,7/15/2021 0:00,21,281,1008,26,0,14.4436369,120.9531374
BAGBAGUIN,BK 1 SN 984078-7,07/11/2010 0:00,18,124,175,4,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,8/19/2010 0:00,35,136,187,67,1,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,9/17/2010 0:00,25,148,223,7,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,10/15/2010 0:00,33,130,201,6,1,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,12/08/2010 0:00,52,156,243,12,2,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,1/19/2011 0:00,18,107,162,9,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,2/22/2011 0:00,17,109,180,6,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,3/13/2011 0:00,19,123,183,6,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,4/28/2011 0:00,16,151,230,6,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,5/31/2011 0:00,16,107,125,4,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,6/27/2011 0:00,22,140,216,7,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,08/05/2011 0:00,28,138,209,7,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,9/21/2011 0:00,26,129,173,6,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,10/17/2011 0:00,30,139,199,7,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,11/17/2011 0:00,30,145,224,7,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,01/10/2012 0:00,56,134,218,9,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,2/26/2012 0:00,20,157,248,24,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,5/23/2012 0:00,39,194,300,25,1,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,8/17/2012 0:00,33,175,281,10,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,10/07/2012 0:00,30,141,228,8,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,11/25/2012 0:00,15,154,265,0,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,1/26/2013 0:00,15,167,290,9,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,4/30/2013 0:00,33,200,342,8,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,5/24/2013 0:00,29,191,274,1,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,5/25/2013 0:00,26,161,261,10,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,7/16/2013 0:00,32,182,297,0,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,9/18/2013 0:00,39,193,321,0,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,11/22/2013 0:00,19,180,311,0,2,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,02/10/2014 0:00,20,210,324,0,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,3/21/2014 0:00,28,179,315,0,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,05/09/2014 0:00,34,199,394,0,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,7/20/2014 0:00,27,202,352,13,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,9/18/2014 0:00,32,185,353,14,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,11/09/2014 0:00,47,209,358,16,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,01/12/2015 0:00,42,211,379,16,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,03/02/2015 0:00,29,193,327,13,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,5/20/2015 0:00,20,158,361,15,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,7/14/2015 0:00,18,143,325,13,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,9/29/2015 0:00,3,114,272,13,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,11/23/2015 0:00,41,0,250,12,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,01/12/2016 0:00,57,0,277,14,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,7/20/2016 0:00,22,200,349,16,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,10/11/2016 0:00,30,201,327,16,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,01/05/2017 0:00,17,139,323,18,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,4/16/2017 0:00,6,2,416,24,1,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,7/31/2017 0:00,17,121,217,19,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,1/14/2018 0:00,18,211,403,21,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,09/05/2018 0:00,14,211,378,16,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,11/28/2018 0:00,20,257,485,23,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,3/18/2019 0:00,17,233,483,25,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,6/22/2019 0:00,13,210,342,23,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,09/10/2019 0:00,27,242,447,25,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,11/26/2019 0:00,8,224,429,25,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,3/19/2020 0:00,6,268,470,33,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,6/25/2020 0:00,6,215,405,13,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,9/16/2020 0:00,17,225,438,13,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,12/17/2020 0:00,6,250,531,16,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,03/02/2021 0:00,19,247,635,7,0,14.7168907,120.9957127
BAGBAGUIN,BK 1 SN 984078-7,6/21/2021 0:00,22,235,581,7,0,14.7168907,120.9957127
BALIBAGO,BK 1 SN T903011,7/16/2010 0:00,5,115,140,6,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,8/27/2010 0:00,18,105,129,7,1,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,9/21/2010 0:00,6,107,142,7,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,11/11/2010 0:00,26,133,172,10,1,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,12/29/2010 0:00,16,105,116,8,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,1/24/2011 0:00,8,129,173,8,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,2/14/2011 0:00,11,132,171,8,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,03/12/2011 0:00,8,134,177,10,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,4/27/2011 0:00,5,126,170,9,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,05/10/2011 0:00,7,123,156,8,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,6/30/2011 0:00,5,156,216,10,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,7/29/2011 0:00,5,128,182,9,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,09/02/2011 0:00,6,144,192,9,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,9/28/2011 0:00,5,151,221,13,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,10/28/2011 0:00,5,140,203,9,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,12/13/2011 0:00,7,144,195,9,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,01/06/2012 0:00,7,127,171,8,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,2/28/2012 0:00,4,156,202,9,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,5/20/2012 0:00,24,176,237,12,1,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,07/06/2012 0:00,30,194,250,15,1,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,9/14/2012 0:00,9,178,267,10,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,11/16/2012 0:00,6,180,281,17,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,1/13/2013 0:00,34,158,219,11,2,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,3/16/2013 0:00,2,164,247,14,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,5/17/2013 0:00,15,171,246,16,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,7/22/2013 0:00,19,186,259,12,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,9/13/2013 0:00,5,183,237,12,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,12/14/2013 0:00,8,192,262,13,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,1/23/2014 0:00,0,197,266,0,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,03/12/2014 0:00,0,172,271,0,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,5/16/2014 0:00,7,185,270,0,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,7/17/2014 0:00,6,204,269,15,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,9/16/2014 0:00,9,206,305,19,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,11/24/2014 0:00,48,223,325,17,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,1/27/2015 0:00,11,209,300,15,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,03/03/2015 0:00,12,226,322,16,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,05/02/2015 0:00,17,213,333,17,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,07/06/2015 0:00,14,187,278,15,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,09/09/2015 0:00,0,165,220,14,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,11/13/2015 0:00,11,0,271,18,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,1/27/2016 0:00,99,0,234,16,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,05/12/2016 0:00,2,0,296,25,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,6/25/2016 0:00,3,236,320,19,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,08/11/2016 0:00,2,227,294,19,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,9/30/2016 0:00,14,234,309,19,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,01/09/2017 0:00,9,211,352,27,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,3/31/2017 0:00,6,15,374,28,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,6/27/2017 0:00,31,0,344,25,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,01/08/2018 0:00,14,224,320,23,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,3/13/2018 0:00,8,262,367,26,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,5/25/2018 0:00,11,258,371,22,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,9/28/2018 0:00,9,263,382,23,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,11/04/2018 0:00,5,274,385,27,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,1/18/2018 0:00,5,289,436,27,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,4/15/2019 0:00,2,293,484,32,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,7/15/2019 0:00,2,261,408,29,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,10/03/2019 0:00,1,256,421,31,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,01/09/2020 0:00,26,306,544,43,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,4/27/2020 0:00,5,163,436,23,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,7/14/2020 0:00,3,283,450,21,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,10/28/2020 0:00,4,293,503,17,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,01/01/2021 0:00,2,293,483,16,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,4/26/2021 0:00,5,333,751,12,0,14.294182,121.101775
BALIBAGO,BK 1 SN T903011,07/01/2021 0:00,6,287,583,10,0,14.294182,121.101775
BALINTAWAK,BK 1 SN 9147620,08/04/2010 0:00,154,263,341,63,2,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,09/06/2010 0:00,127,261,307,61,2,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,10/03/2010 0:00,75,111,134,27,1,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,11/22/2010 0:00,140,209,232,38,2,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,01/04/2011 0:00,83,145,187,35,1,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,02/02/2011 0:00,129,236,281,58,2,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,03/02/2011 0:00,109,201,256,48,1,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,05/11/2011 0:00,124,234,270,42,1,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,6/26/2011 0:00,123,254,328,50,2,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,08/08/2011 0:00,80,215,271,40,1,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,9/15/2011 0:00,144,246,311,47,1,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,10/06/2011 0:00,118,219,286,42,1,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,11/11/2011 0:00,104,207,250,80,1,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,2/21/2012 0:00,100,235,325,45,1,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,4/24/2012 0:00,102,260,339,46,1,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,6/19/2012 0:00,115,199,223,34,1,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,8/16/2012 0:00,153,251,323,50,2,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,10/22/2012 0:00,117,260,318,50,1,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,12/03/2012 0:00,122,256,336,49,1,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,2/14/2013 0:00,146,284,359,52,1,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,4/17/2013 0:00,112,244,301,42,1,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,6/27/2013 0:00,76,198,244,37,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,08/08/2013 0:00,108,245,238,45,1,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,10/03/2013 0:00,116,248,365,45,1,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,12/03/2013 0:00,95,252,329,44,1,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,2/13/2014 0:00,109,269,425,57,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,04/05/2014 0:00,97,290,471,63,3,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,6/17/2014 0:00,107,271,412,64,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,08/10/2014 0:00,90,281,404,68,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,10/01/2014 0:00,278,261,386,61,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,12/02/2014 0:00,118,282,380,66,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,2/15/2015 0:00,127,282,357,62,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,4/14/2015 0:00,122,300,397,66,1,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,6/17/2015 0:00,100,270,367,65,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,8/13/2015 0:00,80,242,306,55,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,10/31/2015 0:00,87,0,288,53,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,12/17/2015 0:00,145,0,301,54,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,3/30/2016 0:00,103,0,270,51,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,06/09/2016 0:00,108,292,396,75,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,9/13/2016 0:00,95,285,393,69,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,11/07/2016 0:00,88,289,423,81,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,02/09/2017 0:00,82,103,404,72,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,5/24/2017 0:00,109,0,444,81,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,2/15/2018 0:00,81,308,430,73,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,6/28/2018 0:00,70,348,494,76,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,8/30/2018 0:00,64,316,452,66,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,10/26/2018 0:00,110,347,466,45,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,3/27/2019 0:00,71,347,538,87,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,6/15/2019 0:00,61,355,587,93,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,09/02/2019 0:00,62,337,503,83,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,12/09/2019 0:00,60,369,558,93,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,03/11/2020 0:00,35,393,650,106,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,6/29/2020 0:00,41,318,515,58,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,9/21/2020 0:00,36,331,550,61,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,11/25/2020 0:00,6,346,567,67,2,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,3/15/2021 0:00,89,382,858,64,0,14.6599544,121.0122918
BALINTAWAK,BK 1 SN 9147620,6/14/2021 0:00,51,325,720,53,0,14.6599544,121.0122918
BALIWAG,BK 1 SN 02P0035,08/05/2010 0:00,43,90,159,7,1,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,09/05/2010 0:00,25,69,135,5,1,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,10/10/2010 0:00,34,103,192,7,1,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,12/17/2010 0:00,29,77,150,7,1,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,01/12/2011 0:00,26,81,161,7,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,2/23/2011 0:00,25,100,194,8,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,3/27/2011 0:00,46,87,159,7,3,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,05/12/2011 0:00,20,84,135,6,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,7/18/2011 0:00,23,100,217,7,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,09/05/2011 0:00,22,84,154,6,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,10/11/2011 0:00,22,82,174,6,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,11/23/2011 0:00,22,91,182,7,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,1/21/2012 0:00,24,93,196,7,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,03/04/2012 0:00,26,100,190,6,2,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,5/18/2012 0:00,20,118,228,8,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,6/29/2012 0:00,40,91,163,6,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,09/10/2012 0:00,24,111,252,10,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,11/09/2012 0:00,21,122,248,8,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,01/03/2013 0:00,22,97,211,9,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,4/15/2013 0:00,16,89,204,7,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,05/08/2013 0:00,31,121,248,8,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,7/14/2013 0:00,25,120,242,9,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,9/27/2013 0:00,38,128,218,0,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,11/07/2013 0:00,18,129,259,0,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,01/09/2014 0:00,19,130,266,0,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,04/01/2014 0:00,6,109,229,0,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,5/27/2014 0:00,19,113,268,16,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,07/07/2014 0:00,26,132,277,11,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,09/09/2014 0:00,39,133,286,13,2,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,11/21/2014 0:00,30,133,279,15,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,01/07/2015 0:00,36,148,305,15,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,3/22/2015 0:00,24,129,275,10,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,05/12/2015 0:00,35,141,319,14,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,7/28/2015 0:00,10,134,340,16,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,8/30/2015 0:00,26,119,253,16,2,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,11/26/2015 0:00,50,0,254,15,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,1/13/2016 0:00,62,0,232,14,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,3/27/2016 0:00,60,0,238,16,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,6/28/2016 0:00,22,154,282,17,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,08/03/2016 0:00,2,162,318,18,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,10/03/2016 0:00,27,168,362,19,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,11/06/2016 0:00,20,142,288,24,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,2/13/2017 0:00,10,32,362,23,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,3/22/2017 0:00,9,17,357,23,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,05/06/2017 0:00,17,5,396,25,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,08/09/2017 0:00,11,150,301,28,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,1/29/2018 0:00,16,199,449,28,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,07/09/2018 0:00,14,227,486,31,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,09/05/2018 0:00,21,182,410,19,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,10/10/2018 0:00,18,204,436,23,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,3/23/2019 0:00,11,204,434,27,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,06/10/2019 0:00,3,211,507,34,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,9/26/2019 0:00,14,206,457,31,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,12/06/2019 0:00,2,211,497,33,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,03/10/2020 0:00,8,180,416,80,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,6/30/2020 0:00,4,230,559,21,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,09/04/2020 0:00,8,234,529,15,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,12/15/2021 0:00,7,216,569,20,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,03/10/2021 0:00,16,255,796,11,0,14.96451,120.8985248
BALIWAG,BK 1 SN 02P0035,6/14/2021 0:00,14,222,648,10,0,14.96451,120.8985248
BANAWE,BK 1 SN 1450456,06/09/2016 0:00,16,1,1,1,0,14.6308823,121.0026464
BANAWE,BK 1 SN 1450456,07/12/2016 0:00,20,2,3,1,0,14.6308823,121.0026464
BANAWE,BK 1 SN 1450456,8/19/2016 0:00,19,2,2,1,0,14.6308823,121.0026464
BANAWE,BK 1 SN 1450456,10/22/2016 0:00,41,3,4,2,0,14.6308823,121.0026464
BANAWE,BK 1 SN 1450456,3/20/2017 0:00,57,1,6,3,0,14.6308823,121.0026464
